Person 1: (29, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18799: (9, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18800: (3, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18801: (29, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18802: (5, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18803: (28, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18804: (28, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18805: (23, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18806: (16, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18807: (6, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18808: (24, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18809: (11, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18810: (14, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18811: (29, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18812: (16, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18813: (9, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18814: (18, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18815: (5, 14), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18816: (28, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18817: (17, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18818: (5, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18819: (28, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18820: (9, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18821: (12, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18822: (10, 23), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18823: (12, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18824: (26, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18825: (0, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18826: (17, 15), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18827: (27, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18828: (29, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18829: (17, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18830: (17, 6), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18831: (7, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18832: (5, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18833: (25, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18834: (9, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18835: (23, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18836: (1, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18837: (0, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18838: (20, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18839: (8, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18840: (3, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18841: (20, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18842: (24, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18843: (12, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18844: (0, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18845: (3, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18846: (9, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18847: (5, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18848: (11, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18849: (10, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18850: (8, 6), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18851: (27, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18852: (29, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18853: (17, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18854: (26, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18855: (29, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18856: (20, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18857: (19, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18858: (8, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18859: (1, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18860: (28, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18861: (4, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18862: (22, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18863: (25, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18864: (30, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18865: (26, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18866: (19, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18867: (19, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18868: (24, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18869: (25, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18870: (17, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18871: (22, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18872: (1, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18873: (3, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18874: (21, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18875: (20, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18876: (16, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18877: (28, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18878: (18, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18879: (9, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18880: (20, 27), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18881: (26, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18882: (9, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18883: (21, 25), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18884: (20, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18885: (2, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18886: (14, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18887: (14, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18888: (1, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18889: (5, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18890: (0, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18891: (21, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18892: (29, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18893: (18, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18894: (9, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18895: (20, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18896: (0, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18897: (15, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18898: (26, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18899: (20, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18900: (1, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18901: (20, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18902: (29, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18903: (11, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18904: (3, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18905: (21, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18906: (19, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18907: (24, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18908: (7, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18909: (15, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18910: (0, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18911: (12, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18912: (0, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18913: (6, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18914: (21, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18915: (21, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18916: (8, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18917: (28, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18918: (1, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18919: (0, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18920: (14, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18921: (11, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18922: (2, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18923: (4, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18924: (11, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18925: (5, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18926: (5, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18927: (24, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18928: (14, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18929: (25, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18930: (11, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18931: (4, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18932: (15, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18933: (6, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18934: (29, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18935: (6, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18936: (27, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18937: (25, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18938: (0, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18939: (13, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18940: (27, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18941: (18, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18942: (23, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18943: (3, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18944: (16, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18945: (19, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18946: (19, 26), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18947: (8, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18948: (24, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18949: (23, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18950: (3, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18951: (27, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18952: (18, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18953: (19, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18954: (15, 19), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18955: (26, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18956: (12, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18957: (29, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18958: (0, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18959: (27, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18960: (4, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18961: (21, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18962: (21, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18963: (11, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18964: (18, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18965: (28, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18966: (22, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18967: (8, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18968: (0, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18969: (11, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18970: (14, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18971: (4, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18972: (11, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18973: (1, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18974: (23, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18975: (0, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18976: (2, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18977: (1, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18978: (4, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18979: (12, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18980: (23, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18981: (28, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18982: (9, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18983: (5, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18984: (6, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18985: (22, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18986: (21, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18987: (1, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18988: (24, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18989: (24, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18990: (0, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18991: (22, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18992: (24, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18993: (24, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18994: (15, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18995: (15, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18996: (2, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18997: (5, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18998: (13, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18999: (19, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19000: (23, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19001: (11, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19002: (0, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19003: (22, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19004: (2, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19005: (13, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19006: (3, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19007: (14, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19008: (15, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19009: (5, 28), status: SUSCEPTIBLE, was infected 0 time(s).
Person 19010: (14, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19011: (24, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19012: (23, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19013: (3, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19014: (9, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19015: (19, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19016: (0, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19017: (1, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19018: (14, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19019: (10, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19020: (8, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19021: (14, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19022: (3, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19023: (0, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19024: (14, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19025: (21, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19026: (18, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19027: (16, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19028: (25, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19029: (29, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19030: (10, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19031: (9, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19032: (12, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19033: (23, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19034: (22, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19035: (23, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19036: (28, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19037: (26, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19038: (9, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19039: (26, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19040: (19, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19041: (7, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19042: (10, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19043: (5, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19044: (9, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19045: (22, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19046: (7, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19047: (16, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19048: (2, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19049: (22, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19050: (19, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19051: (26, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19052: (10, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19053: (6, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19054: (7, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19055: (11, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19056: (9, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19057: (24, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19058: (9, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19059: (10, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19060: (9, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19061: (16, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19062: (24, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19063: (11, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19064: (30, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19065: (11, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19066: (16, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19067: (10, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19068: (6, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19069: (5, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19070: (28, 16), status: SUSCEPTIBLE, was infected 0 time(s).
Person 19071: (10, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 19072: (4, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19073: (17, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19074: (12, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19075: (24, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19076: (22, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19077: (30, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19078: (2, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19079: (3, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19080: (13, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19081: (0, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19082: (0, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19083: (14, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19084: (25, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19085: (11, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19086: (18, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19087: (5, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19088: (8, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19089: (15, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19090: (8, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19091: (9, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19092: (25, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19093: (15, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19094: (3, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19095: (29, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19096: (9, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19097: (13, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19098: (14, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19099: (12, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19100: (15, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19101: (21, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19102: (0, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19103: (0, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19104: (16, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19105: (15, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19106: (5, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19107: (6, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19108: (10, 25), status: SUSCEPTIBLE, was infected 0 time(s).
Person 19109: (19, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19110: (26, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19111: (29, 18), status: SUSCEPTIBLE, was infected 0 time(s).
Person 19112: (14, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19113: (11, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19114: (27, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19115: (8, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19116: (0, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19117: (2, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19118: (24, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19119: (26, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19120: (1, 1), status: SUSCEPTIBLE, was infected 0 time(s).
Person 19121: (12, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19122: (26, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19123: (6, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19124: (29, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19125: (24, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19126: (18, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19127: (19, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19128: (29, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19129: (4, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19130: (21, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19131: (21, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19132: (24, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19133: (30, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19134: (29, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19135: (11, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19136: (7, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19137: (9, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19138: (5, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19139: (15, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19140: (14, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19141: (0, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19142: (27, 29), status: SUSCEPTIBLE, was infected 0 time(s).
Person 19143: (14, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19144: (0, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19145: (22, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19146: (29, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19147: (15, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19148: (18, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19149: (27, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19150: (8, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19151: (2, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19152: (17, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19153: (0, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19154: (8, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19155: (18, 7), status: SUSCEPTIBLE, was infected 0 time(s).
Person 19156: (11, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 19157: (16, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19158: (28, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19159: (0, 13), status: SUSCEPTIBLE, was infected 0 time(s).
Person 19160: (27, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19161: (29, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19162: (3, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19163: (6, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19164: (17, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19165: (25, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19166: (3, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19167: (23, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19168: (10, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19169: (18, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19170: (24, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19171: (14, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19172: (25, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19173: (27, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19174: (3, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 19175: (29, 17), status: SUSCEPTIBLE, was infected 1 time(s).
