Person 1: (49, 11), status: SUSCEPTIBLE, was infected 62 time(s).
Person 8926: (17, 49), status: IMMUNE, was infected 65 time(s).
Person 8927: (36, 0), status: SUSCEPTIBLE, was infected 66 time(s).
Person 8928: (0, 28), status: INFECTED, was infected 66 time(s).
Person 8929: (0, 25), status: INFECTED, was infected 69 time(s).
Person 8930: (3, 9), status: SUSCEPTIBLE, was infected 64 time(s).
Person 8931: (45, 47), status: SUSCEPTIBLE, was infected 60 time(s).
Person 8932: (9, 25), status: IMMUNE, was infected 65 time(s).
Person 8933: (45, 35), status: IMMUNE, was infected 64 time(s).
Person 8934: (46, 40), status: IMMUNE, was infected 63 time(s).
Person 8935: (19, 35), status: INFECTED, was infected 66 time(s).
Person 8936: (34, 8), status: SUSCEPTIBLE, was infected 63 time(s).
Person 8937: (0, 36), status: SUSCEPTIBLE, was infected 68 time(s).
Person 8938: (10, 32), status: SUSCEPTIBLE, was infected 62 time(s).
Person 8939: (30, 40), status: IMMUNE, was infected 64 time(s).
Person 8940: (35, 13), status: SUSCEPTIBLE, was infected 62 time(s).
Person 8941: (18, 12), status: SUSCEPTIBLE, was infected 61 time(s).
Person 8942: (20, 27), status: SUSCEPTIBLE, was infected 65 time(s).
Person 8943: (3, 25), status: SUSCEPTIBLE, was infected 66 time(s).
Person 8944: (38, 35), status: IMMUNE, was infected 63 time(s).
Person 8945: (0, 25), status: INFECTED, was infected 69 time(s).
Person 8946: (23, 3), status: INFECTED, was infected 63 time(s).
Person 8947: (11, 48), status: IMMUNE, was infected 64 time(s).
Person 8948: (23, 29), status: SUSCEPTIBLE, was infected 63 time(s).
Person 8949: (2, 0), status: INFECTED, was infected 61 time(s).
Person 8950: (30, 30), status: INFECTED, was infected 65 time(s).
Person 8951: (49, 28), status: INFECTED, was infected 65 time(s).
Person 8952: (33, 7), status: SUSCEPTIBLE, was infected 66 time(s).
Person 8953: (29, 24), status: INFECTED, was infected 68 time(s).
Person 8954: (10, 23), status: INFECTED, was infected 64 time(s).
Person 8955: (25, 37), status: SUSCEPTIBLE, was infected 65 time(s).
Person 8956: (32, 26), status: IMMUNE, was infected 65 time(s).
Person 8957: (8, 13), status: INFECTED, was infected 69 time(s).
Person 8958: (22, 47), status: SUSCEPTIBLE, was infected 59 time(s).
Person 8959: (49, 20), status: INFECTED, was infected 63 time(s).
Person 8960: (27, 0), status: INFECTED, was infected 63 time(s).
Person 8961: (14, 26), status: IMMUNE, was infected 63 time(s).
Person 8962: (17, 21), status: SUSCEPTIBLE, was infected 65 time(s).
Person 8963: (10, 21), status: IMMUNE, was infected 62 time(s).
Person 8964: (10, 28), status: SUSCEPTIBLE, was infected 63 time(s).
Person 8965: (35, 27), status: SUSCEPTIBLE, was infected 63 time(s).
Person 8966: (36, 9), status: INFECTED, was infected 64 time(s).
Person 8967: (32, 26), status: IMMUNE, was infected 63 time(s).
Person 8968: (30, 49), status: INFECTED, was infected 67 time(s).
Person 8969: (33, 48), status: INFECTED, was infected 69 time(s).
Person 8970: (26, 25), status: IMMUNE, was infected 67 time(s).
Person 8971: (7, 15), status: INFECTED, was infected 66 time(s).
Person 8972: (32, 29), status: SUSCEPTIBLE, was infected 63 time(s).
Person 8973: (0, 25), status: INFECTED, was infected 66 time(s).
Person 8974: (35, 49), status: INFECTED, was infected 65 time(s).
Person 8975: (40, 49), status: SUSCEPTIBLE, was infected 62 time(s).
Person 8976: (48, 22), status: IMMUNE, was infected 66 time(s).
Person 8977: (13, 0), status: INFECTED, was infected 68 time(s).
Person 8978: (0, 4), status: INFECTED, was infected 65 time(s).
Person 8979: (25, 49), status: IMMUNE, was infected 69 time(s).
Person 8980: (49, 44), status: SUSCEPTIBLE, was infected 63 time(s).
Person 8981: (49, 46), status: INFECTED, was infected 63 time(s).
Person 8982: (12, 1), status: SUSCEPTIBLE, was infected 63 time(s).
Person 8983: (22, 21), status: IMMUNE, was infected 64 time(s).
Person 8984: (41, 41), status: IMMUNE, was infected 68 time(s).
Person 8985: (50, 25), status: SUSCEPTIBLE, was infected 67 time(s).
Person 8986: (29, 5), status: SUSCEPTIBLE, was infected 67 time(s).
Person 8987: (15, 32), status: SUSCEPTIBLE, was infected 63 time(s).
Person 8988: (27, 49), status: INFECTED, was infected 64 time(s).
Person 8989: (45, 0), status: SUSCEPTIBLE, was infected 62 time(s).
Person 8990: (40, 42), status: INFECTED, was infected 66 time(s).
Person 8991: (48, 46), status: INFECTED, was infected 67 time(s).
Person 8992: (34, 40), status: IMMUNE, was infected 65 time(s).
Person 8993: (19, 29), status: SUSCEPTIBLE, was infected 63 time(s).
Person 8994: (36, 18), status: IMMUNE, was infected 68 time(s).
Person 8995: (14, 2), status: IMMUNE, was infected 62 time(s).
Person 8996: (20, 43), status: IMMUNE, was infected 63 time(s).
Person 8997: (22, 35), status: IMMUNE, was infected 65 time(s).
Person 8998: (28, 7), status: SUSCEPTIBLE, was infected 64 time(s).
Person 8999: (38, 32), status: IMMUNE, was infected 63 time(s).
Person 9000: (23, 48), status: INFECTED, was infected 64 time(s).
Person 9001: (15, 37), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9002: (17, 13), status: SUSCEPTIBLE, was infected 66 time(s).
Person 9003: (20, 0), status: IMMUNE, was infected 63 time(s).
Person 9004: (49, 15), status: IMMUNE, was infected 65 time(s).
Person 9005: (20, 37), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9006: (49, 10), status: INFECTED, was infected 64 time(s).
Person 9007: (38, 26), status: IMMUNE, was infected 62 time(s).
Person 9008: (40, 0), status: IMMUNE, was infected 64 time(s).
Person 9009: (31, 33), status: INFECTED, was infected 66 time(s).
Person 9010: (27, 38), status: INFECTED, was infected 64 time(s).
Person 9011: (21, 0), status: IMMUNE, was infected 65 time(s).
Person 9012: (33, 7), status: SUSCEPTIBLE, was infected 66 time(s).
Person 9013: (9, 38), status: INFECTED, was infected 65 time(s).
Person 9014: (18, 26), status: INFECTED, was infected 66 time(s).
Person 9015: (28, 42), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9016: (37, 44), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9017: (18, 22), status: INFECTED, was infected 66 time(s).
Person 9018: (22, 40), status: INFECTED, was infected 65 time(s).
Person 9019: (36, 24), status: IMMUNE, was infected 68 time(s).
Person 9020: (8, 48), status: SUSCEPTIBLE, was infected 67 time(s).
Person 9021: (43, 49), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9022: (39, 24), status: IMMUNE, was infected 68 time(s).
Person 9023: (31, 29), status: INFECTED, was infected 64 time(s).
Person 9024: (19, 42), status: IMMUNE, was infected 65 time(s).
Person 9025: (13, 0), status: IMMUNE, was infected 67 time(s).
Person 9026: (11, 31), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9027: (0, 47), status: INFECTED, was infected 64 time(s).
Person 9028: (47, 49), status: INFECTED, was infected 63 time(s).
Person 9029: (0, 6), status: IMMUNE, was infected 61 time(s).
Person 9030: (34, 1), status: INFECTED, was infected 67 time(s).
Person 9031: (15, 28), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9032: (21, 42), status: IMMUNE, was infected 65 time(s).
Person 9033: (26, 35), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9034: (22, 0), status: INFECTED, was infected 64 time(s).
Person 9035: (20, 4), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9036: (8, 18), status: IMMUNE, was infected 64 time(s).
Person 9037: (0, 17), status: IMMUNE, was infected 70 time(s).
Person 9038: (50, 1), status: INFECTED, was infected 67 time(s).
Person 9039: (35, 14), status: IMMUNE, was infected 63 time(s).
Person 9040: (5, 13), status: INFECTED, was infected 67 time(s).
Person 9041: (31, 26), status: IMMUNE, was infected 63 time(s).
Person 9042: (48, 20), status: IMMUNE, was infected 65 time(s).
Person 9043: (17, 25), status: SUSCEPTIBLE, was infected 68 time(s).
Person 9044: (22, 29), status: INFECTED, was infected 65 time(s).
Person 9045: (28, 36), status: IMMUNE, was infected 68 time(s).
Person 9046: (0, 40), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9047: (20, 46), status: INFECTED, was infected 63 time(s).
Person 9048: (15, 36), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9049: (31, 23), status: IMMUNE, was infected 63 time(s).
Person 9050: (35, 33), status: INFECTED, was infected 65 time(s).
Person 9051: (0, 19), status: INFECTED, was infected 66 time(s).
Person 9052: (5, 0), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9053: (8, 0), status: INFECTED, was infected 67 time(s).
Person 9054: (22, 11), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9055: (40, 32), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9056: (45, 26), status: IMMUNE, was infected 62 time(s).
Person 9057: (6, 1), status: INFECTED, was infected 65 time(s).
Person 9058: (10, 0), status: INFECTED, was infected 65 time(s).
Person 9059: (13, 46), status: IMMUNE, was infected 63 time(s).
Person 9060: (22, 23), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9061: (3, 0), status: IMMUNE, was infected 65 time(s).
Person 9062: (0, 24), status: SUSCEPTIBLE, was infected 67 time(s).
Person 9063: (17, 31), status: IMMUNE, was infected 69 time(s).
Person 9064: (33, 32), status: INFECTED, was infected 66 time(s).
Person 9065: (39, 0), status: SUSCEPTIBLE, was infected 69 time(s).
Person 9066: (19, 48), status: SUSCEPTIBLE, was infected 66 time(s).
Person 9067: (46, 21), status: SUSCEPTIBLE, was infected 62 time(s).
Person 9068: (22, 20), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9069: (32, 41), status: IMMUNE, was infected 63 time(s).
Person 9070: (21, 36), status: IMMUNE, was infected 65 time(s).
Person 9071: (0, 45), status: INFECTED, was infected 70 time(s).
Person 9072: (42, 47), status: INFECTED, was infected 61 time(s).
Person 9073: (27, 3), status: IMMUNE, was infected 62 time(s).
Person 9074: (2, 48), status: INFECTED, was infected 61 time(s).
Person 9075: (27, 0), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9076: (7, 0), status: INFECTED, was infected 67 time(s).
Person 9077: (24, 9), status: IMMUNE, was infected 67 time(s).
Person 9078: (2, 35), status: INFECTED, was infected 63 time(s).
Person 9079: (35, 8), status: IMMUNE, was infected 63 time(s).
Person 9080: (6, 11), status: IMMUNE, was infected 64 time(s).
Person 9081: (41, 22), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9082: (10, 31), status: SUSCEPTIBLE, was infected 62 time(s).
Person 9083: (38, 4), status: IMMUNE, was infected 63 time(s).
Person 9084: (18, 0), status: INFECTED, was infected 65 time(s).
Person 9085: (12, 40), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9086: (40, 24), status: INFECTED, was infected 69 time(s).
Person 9087: (12, 9), status: INFECTED, was infected 67 time(s).
Person 9088: (1, 12), status: SUSCEPTIBLE, was infected 66 time(s).
Person 9089: (7, 2), status: INFECTED, was infected 63 time(s).
Person 9090: (29, 22), status: IMMUNE, was infected 62 time(s).
Person 9091: (19, 48), status: INFECTED, was infected 66 time(s).
Person 9092: (0, 5), status: IMMUNE, was infected 64 time(s).
Person 9093: (42, 42), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9094: (18, 7), status: INFECTED, was infected 68 time(s).
Person 9095: (21, 31), status: IMMUNE, was infected 68 time(s).
Person 9096: (37, 28), status: INFECTED, was infected 65 time(s).
Person 9097: (8, 40), status: SUSCEPTIBLE, was infected 66 time(s).
Person 9098: (49, 11), status: INFECTED, was infected 63 time(s).
Person 9099: (18, 43), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9100: (7, 2), status: INFECTED, was infected 64 time(s).
Person 9101: (0, 11), status: INFECTED, was infected 66 time(s).
Person 9102: (18, 49), status: INFECTED, was infected 64 time(s).
Person 9103: (17, 48), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9104: (27, 30), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9105: (29, 49), status: IMMUNE, was infected 64 time(s).
Person 9106: (12, 7), status: INFECTED, was infected 66 time(s).
Person 9107: (28, 3), status: SUSCEPTIBLE, was infected 62 time(s).
Person 9108: (12, 7), status: INFECTED, was infected 66 time(s).
Person 9109: (19, 34), status: INFECTED, was infected 63 time(s).
Person 9110: (27, 49), status: IMMUNE, was infected 65 time(s).
Person 9111: (15, 0), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9112: (22, 39), status: IMMUNE, was infected 68 time(s).
Person 9113: (12, 28), status: IMMUNE, was infected 64 time(s).
Person 9114: (33, 7), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9115: (32, 22), status: INFECTED, was infected 65 time(s).
Person 9116: (29, 25), status: INFECTED, was infected 65 time(s).
Person 9117: (28, 26), status: IMMUNE, was infected 63 time(s).
Person 9118: (42, 4), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9119: (30, 18), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9120: (49, 20), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9121: (49, 27), status: INFECTED, was infected 66 time(s).
Person 9122: (49, 35), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9123: (8, 15), status: INFECTED, was infected 65 time(s).
Person 9124: (17, 48), status: SUSCEPTIBLE, was infected 68 time(s).
Person 9125: (0, 6), status: IMMUNE, was infected 64 time(s).
Person 9126: (31, 25), status: INFECTED, was infected 67 time(s).
Person 9127: (43, 13), status: IMMUNE, was infected 61 time(s).
Person 9128: (10, 24), status: SUSCEPTIBLE, was infected 62 time(s).
Person 9129: (3, 14), status: IMMUNE, was infected 63 time(s).
Person 9130: (16, 8), status: INFECTED, was infected 64 time(s).
Person 9131: (28, 0), status: INFECTED, was infected 64 time(s).
Person 9132: (37, 8), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9133: (49, 33), status: IMMUNE, was infected 64 time(s).
Person 9134: (14, 49), status: IMMUNE, was infected 65 time(s).
Person 9135: (16, 25), status: SUSCEPTIBLE, was infected 66 time(s).
Person 9136: (25, 33), status: IMMUNE, was infected 68 time(s).
Person 9137: (2, 32), status: INFECTED, was infected 65 time(s).
Person 9138: (46, 1), status: IMMUNE, was infected 62 time(s).
Person 9139: (32, 21), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9140: (47, 4), status: IMMUNE, was infected 60 time(s).
Person 9141: (15, 33), status: IMMUNE, was infected 64 time(s).
Person 9142: (9, 20), status: INFECTED, was infected 65 time(s).
Person 9143: (38, 42), status: INFECTED, was infected 65 time(s).
Person 9144: (26, 47), status: INFECTED, was infected 64 time(s).
Person 9145: (35, 18), status: SUSCEPTIBLE, was infected 62 time(s).
Person 9146: (22, 10), status: IMMUNE, was infected 66 time(s).
Person 9147: (44, 0), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9148: (28, 44), status: INFECTED, was infected 65 time(s).
Person 9149: (5, 7), status: IMMUNE, was infected 64 time(s).
Person 9150: (43, 7), status: INFECTED, was infected 63 time(s).
Person 9151: (14, 32), status: INFECTED, was infected 65 time(s).
Person 9152: (42, 41), status: INFECTED, was infected 63 time(s).
Person 9153: (49, 17), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9154: (25, 45), status: INFECTED, was infected 66 time(s).
Person 9155: (42, 34), status: INFECTED, was infected 65 time(s).
Person 9156: (49, 3), status: INFECTED, was infected 65 time(s).
Person 9157: (27, 25), status: SUSCEPTIBLE, was infected 62 time(s).
Person 9158: (26, 13), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9159: (21, 45), status: INFECTED, was infected 65 time(s).
Person 9160: (13, 24), status: INFECTED, was infected 67 time(s).
Person 9161: (47, 30), status: IMMUNE, was infected 62 time(s).
Person 9162: (30, 26), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9163: (37, 6), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9164: (9, 40), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9165: (0, 46), status: IMMUNE, was infected 63 time(s).
Person 9166: (17, 3), status: IMMUNE, was infected 64 time(s).
Person 9167: (18, 13), status: INFECTED, was infected 67 time(s).
Person 9168: (18, 8), status: SUSCEPTIBLE, was infected 62 time(s).
Person 9169: (25, 42), status: IMMUNE, was infected 65 time(s).
Person 9170: (49, 46), status: IMMUNE, was infected 63 time(s).
Person 9171: (12, 48), status: SUSCEPTIBLE, was infected 67 time(s).
Person 9172: (24, 25), status: INFECTED, was infected 68 time(s).
Person 9173: (49, 24), status: IMMUNE, was infected 69 time(s).
Person 9174: (22, 29), status: INFECTED, was infected 65 time(s).
Person 9175: (42, 5), status: SUSCEPTIBLE, was infected 66 time(s).
Person 9176: (13, 0), status: INFECTED, was infected 69 time(s).
Person 9177: (14, 48), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9178: (9, 26), status: IMMUNE, was infected 64 time(s).
Person 9179: (34, 14), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9180: (39, 0), status: IMMUNE, was infected 65 time(s).
Person 9181: (24, 35), status: INFECTED, was infected 68 time(s).
Person 9182: (0, 23), status: IMMUNE, was infected 68 time(s).
Person 9183: (25, 15), status: SUSCEPTIBLE, was infected 68 time(s).
Person 9184: (21, 36), status: IMMUNE, was infected 65 time(s).
Person 9185: (23, 30), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9186: (50, 46), status: IMMUNE, was infected 66 time(s).
Person 9187: (12, 17), status: INFECTED, was infected 65 time(s).
Person 9188: (17, 32), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9189: (46, 49), status: IMMUNE, was infected 62 time(s).
Person 9190: (37, 26), status: IMMUNE, was infected 65 time(s).
Person 9191: (26, 22), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9192: (4, 39), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9193: (31, 1), status: SUSCEPTIBLE, was infected 68 time(s).
Person 9194: (21, 49), status: INFECTED, was infected 65 time(s).
Person 9195: (0, 42), status: INFECTED, was infected 68 time(s).
Person 9196: (26, 49), status: IMMUNE, was infected 63 time(s).
Person 9197: (36, 40), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9198: (22, 11), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9199: (6, 10), status: SUSCEPTIBLE, was infected 61 time(s).
Person 9200: (32, 42), status: INFECTED, was infected 67 time(s).
Person 9201: (22, 6), status: INFECTED, was infected 64 time(s).
Person 9202: (18, 22), status: IMMUNE, was infected 64 time(s).
Person 9203: (20, 6), status: INFECTED, was infected 64 time(s).
Person 9204: (28, 1), status: IMMUNE, was infected 64 time(s).
Person 9205: (10, 14), status: SUSCEPTIBLE, was infected 62 time(s).
Person 9206: (49, 12), status: SUSCEPTIBLE, was infected 66 time(s).
Person 9207: (35, 16), status: IMMUNE, was infected 63 time(s).
Person 9208: (31, 49), status: INFECTED, was infected 66 time(s).
Person 9209: (49, 41), status: IMMUNE, was infected 64 time(s).
Person 9210: (41, 39), status: IMMUNE, was infected 62 time(s).
Person 9211: (21, 9), status: IMMUNE, was infected 69 time(s).
Person 9212: (49, 26), status: IMMUNE, was infected 63 time(s).
Person 9213: (24, 48), status: SUSCEPTIBLE, was infected 68 time(s).
Person 9214: (11, 7), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9215: (5, 49), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9216: (41, 25), status: IMMUNE, was infected 69 time(s).
Person 9217: (30, 28), status: INFECTED, was infected 66 time(s).
Person 9218: (40, 32), status: IMMUNE, was infected 68 time(s).
Person 9219: (11, 7), status: INFECTED, was infected 64 time(s).
Person 9220: (19, 24), status: SUSCEPTIBLE, was infected 67 time(s).
Person 9221: (28, 48), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9222: (19, 32), status: SUSCEPTIBLE, was infected 66 time(s).
Person 9223: (0, 12), status: INFECTED, was infected 65 time(s).
Person 9224: (22, 9), status: INFECTED, was infected 66 time(s).
Person 9225: (9, 0), status: INFECTED, was infected 66 time(s).
Person 9226: (47, 30), status: INFECTED, was infected 64 time(s).
Person 9227: (38, 49), status: INFECTED, was infected 66 time(s).
Person 9228: (8, 22), status: INFECTED, was infected 64 time(s).
Person 9229: (35, 43), status: INFECTED, was infected 63 time(s).
Person 9230: (19, 22), status: INFECTED, was infected 65 time(s).
Person 9231: (27, 23), status: IMMUNE, was infected 65 time(s).
Person 9232: (37, 49), status: INFECTED, was infected 65 time(s).
Person 9233: (30, 36), status: IMMUNE, was infected 65 time(s).
Person 9234: (25, 30), status: INFECTED, was infected 66 time(s).
Person 9235: (14, 5), status: INFECTED, was infected 64 time(s).
Person 9236: (0, 35), status: IMMUNE, was infected 63 time(s).
Person 9237: (30, 36), status: SUSCEPTIBLE, was infected 66 time(s).
Person 9238: (12, 0), status: INFECTED, was infected 66 time(s).
Person 9239: (7, 0), status: IMMUNE, was infected 67 time(s).
Person 9240: (5, 23), status: IMMUNE, was infected 63 time(s).
Person 9241: (34, 7), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9242: (7, 35), status: INFECTED, was infected 64 time(s).
Person 9243: (48, 44), status: SUSCEPTIBLE, was infected 66 time(s).
Person 9244: (42, 48), status: INFECTED, was infected 67 time(s).
Person 9245: (40, 23), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9246: (18, 33), status: IMMUNE, was infected 64 time(s).
Person 9247: (1, 4), status: SUSCEPTIBLE, was infected 68 time(s).
Person 9248: (19, 0), status: IMMUNE, was infected 65 time(s).
Person 9249: (13, 10), status: INFECTED, was infected 66 time(s).
Person 9250: (36, 19), status: INFECTED, was infected 66 time(s).
Person 9251: (13, 0), status: IMMUNE, was infected 66 time(s).
Person 9252: (25, 47), status: INFECTED, was infected 66 time(s).
Person 9253: (37, 34), status: IMMUNE, was infected 63 time(s).
Person 9254: (49, 43), status: INFECTED, was infected 61 time(s).
Person 9255: (47, 20), status: INFECTED, was infected 61 time(s).
Person 9256: (1, 34), status: IMMUNE, was infected 67 time(s).
Person 9257: (26, 39), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9258: (13, 49), status: INFECTED, was infected 68 time(s).
Person 9259: (13, 21), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9260: (43, 45), status: INFECTED, was infected 63 time(s).
Person 9261: (35, 49), status: INFECTED, was infected 65 time(s).
Person 9262: (37, 49), status: IMMUNE, was infected 64 time(s).
Person 9263: (35, 20), status: INFECTED, was infected 63 time(s).
Person 9264: (25, 7), status: INFECTED, was infected 70 time(s).
Person 9265: (28, 10), status: IMMUNE, was infected 63 time(s).
Person 9266: (36, 39), status: IMMUNE, was infected 66 time(s).
Person 9267: (20, 4), status: IMMUNE, was infected 65 time(s).
Person 9268: (5, 10), status: IMMUNE, was infected 63 time(s).
Person 9269: (40, 49), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9270: (38, 0), status: IMMUNE, was infected 63 time(s).
Person 9271: (38, 26), status: IMMUNE, was infected 63 time(s).
Person 9272: (28, 5), status: IMMUNE, was infected 63 time(s).
Person 9273: (20, 49), status: IMMUNE, was infected 64 time(s).
Person 9274: (5, 0), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9275: (39, 26), status: INFECTED, was infected 63 time(s).
Person 9276: (40, 38), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9277: (10, 26), status: INFECTED, was infected 63 time(s).
Person 9278: (25, 45), status: INFECTED, was infected 66 time(s).
Person 9279: (34, 12), status: IMMUNE, was infected 66 time(s).
Person 9280: (20, 27), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9281: (33, 21), status: INFECTED, was infected 65 time(s).
Person 9282: (2, 49), status: INFECTED, was infected 61 time(s).
Person 9283: (49, 9), status: IMMUNE, was infected 65 time(s).
Person 9284: (49, 30), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9285: (32, 14), status: IMMUNE, was infected 65 time(s).
Person 9286: (32, 14), status: IMMUNE, was infected 63 time(s).
Person 9287: (36, 28), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9288: (6, 27), status: INFECTED, was infected 64 time(s).
Person 9289: (15, 11), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9290: (32, 25), status: SUSCEPTIBLE, was infected 68 time(s).
Person 9291: (40, 13), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9292: (43, 18), status: INFECTED, was infected 65 time(s).
Person 9293: (25, 43), status: INFECTED, was infected 66 time(s).
Person 9294: (45, 35), status: IMMUNE, was infected 64 time(s).
Person 9295: (19, 1), status: IMMUNE, was infected 66 time(s).
Person 9296: (18, 49), status: SUSCEPTIBLE, was infected 68 time(s).
Person 9297: (9, 39), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9298: (44, 36), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9299: (24, 43), status: INFECTED, was infected 63 time(s).
Person 9300: (12, 36), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9301: (49, 37), status: INFECTED, was infected 64 time(s).
Person 9302: (4, 37), status: SUSCEPTIBLE, was infected 62 time(s).
Person 9303: (36, 14), status: SUSCEPTIBLE, was infected 65 time(s).
Person 9304: (49, 9), status: INFECTED, was infected 65 time(s).
Person 9305: (4, 37), status: IMMUNE, was infected 64 time(s).
Person 9306: (29, 12), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9307: (22, 14), status: SUSCEPTIBLE, was infected 62 time(s).
Person 9308: (0, 30), status: INFECTED, was infected 64 time(s).
Person 9309: (23, 40), status: IMMUNE, was infected 65 time(s).
Person 9310: (49, 0), status: INFECTED, was infected 69 time(s).
Person 9311: (17, 35), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9312: (46, 5), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9313: (47, 49), status: IMMUNE, was infected 62 time(s).
Person 9314: (13, 44), status: INFECTED, was infected 64 time(s).
Person 9315: (14, 9), status: INFECTED, was infected 64 time(s).
Person 9316: (33, 15), status: SUSCEPTIBLE, was infected 66 time(s).
Person 9317: (11, 21), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9318: (19, 24), status: SUSCEPTIBLE, was infected 67 time(s).
Person 9319: (13, 24), status: INFECTED, was infected 68 time(s).
Person 9320: (0, 47), status: INFECTED, was infected 64 time(s).
Person 9321: (7, 32), status: INFECTED, was infected 66 time(s).
Person 9322: (15, 20), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9323: (24, 45), status: SUSCEPTIBLE, was infected 64 time(s).
Person 9324: (17, 1), status: INFECTED, was infected 64 time(s).
Person 9325: (10, 43), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9326: (49, 19), status: INFECTED, was infected 64 time(s).
Person 9327: (43, 5), status: IMMUNE, was infected 61 time(s).
Person 9328: (5, 17), status: INFECTED, was infected 64 time(s).
Person 9329: (15, 23), status: IMMUNE, was infected 64 time(s).
Person 9330: (48, 25), status: INFECTED, was infected 65 time(s).
Person 9331: (22, 39), status: INFECTED, was infected 64 time(s).
Person 9332: (12, 14), status: INFECTED, was infected 64 time(s).
Person 9333: (13, 0), status: INFECTED, was infected 65 time(s).
Person 9334: (36, 14), status: IMMUNE, was infected 64 time(s).
Person 9335: (26, 33), status: IMMUNE, was infected 64 time(s).
Person 9336: (45, 13), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9337: (44, 45), status: IMMUNE, was infected 63 time(s).
Person 9338: (37, 1), status: IMMUNE, was infected 66 time(s).
Person 9339: (26, 49), status: SUSCEPTIBLE, was infected 63 time(s).
Person 9340: (46, 40), status: IMMUNE, was infected 65 time(s).
Person 9341: (48, 36), status: INFECTED, was infected 68 time(s).
Person 9342: (33, 13), status: INFECTED, was infected 67 time(s).
Person 9343: (7, 49), status: INFECTED, was infected 68 time(s).
Person 9344: (49, 29), status: INFECTED, was infected 66 time(s).
